packet_size,inter_arrival_time,src_port,dst_port,packet_count_5s,mean_packet_size,spectral_entropy,frequency_band_energy,label,protocol_type_TCP,protocol_type_UDP,src_ip_192.168.1.2,src_ip_192.168.1.3,dst_ip_192.168.1.5,dst_ip_192.168.1.6,tcp_flags_FIN,tcp_flags_SYN,tcp_flags_SYN-ACK,packet_size_squared,packet_size_cubed,inter_arrival_time_squared,inter_arrival_time_cubed,src_port_squared,src_port_cubed,dst_port_squared,dst_port_cubed,packet_count_5s_squared,packet_count_5s_cubed,mean_packet_size_squared,mean_packet_size_cubed,spectral_entropy_squared,spectral_entropy_cubed,frequency_band_energy_squared,frequency_band_energy_cubed,packet_size_log10_0,inter_arrival_time_log10_0,src_port_log10_0,dst_port_log10_0,packet_count_5s_log10_0,mean_packet_size_log10_0,spectral_entropy_log10_0,frequency_band_energy_log10_0,packet_size_squared_log10_0,packet_size_cubed_log10_0,inter_arrival_time_squared_log10_0,inter_arrival_time_cubed_log10_0,src_port_squared_log10_0,src_port_cubed_log10_0,dst_port_squared_log10_0,dst_port_cubed_log10_0,packet_count_5s_squared_log10_0,packet_count_5s_cubed_log10_0,mean_packet_size_squared_log10_0,mean_packet_size_cubed_log10_0,spectral_entropy_squared_log10_0,spectral_entropy_cubed_log10_0,frequency_band_energy_squared_log10_0,frequency_band_energy_cubed_log10_0,packet_size_log10_1,inter_arrival_time_log10_1,src_port_log10_1,dst_port_log10_1,packet_count_5s_log10_1,mean_packet_size_log10_1,spectral_entropy_log10_1,frequency_band_energy_log10_1,packet_size_squared_log10_1,packet_size_cubed_log10_1,inter_arrival_time_squared_log10_1,inter_arrival_time_cubed_log10_1,src_port_squared_log10_1,src_port_cubed_log10_1,dst_port_squared_log10_1,dst_port_cubed_log10_1,packet_count_5s_squared_log10_1,packet_count_5s_cubed_log10_1,mean_packet_size_squared_log10_1,mean_packet_size_cubed_log10_1,spectral_entropy_squared_log10_1,spectral_entropy_cubed_log10_1,frequency_band_energy_squared_log10_1,frequency_band_energy_cubed_log10_1,packet_size_log10_2,inter_arrival_time_log10_2,src_port_log10_2,dst_port_log10_2,packet_count_5s_log10_2,mean_packet_size_log10_2,spectral_entropy_log10_2,frequency_band_energy_log10_2,packet_size_squared_log10_2,packet_size_cubed_log10_2,inter_arrival_time_squared_log10_2,inter_arrival_time_cubed_log10_2,src_port_squared_log10_2,src_port_cubed_log10_2,dst_port_squared_log10_2,dst_port_cubed_log10_2,packet_count_5s_squared_log10_2,packet_count_5s_cubed_log10_2,mean_packet_size_squared_log10_2,mean_packet_size_cubed_log10_2,spectral_entropy_squared_log10_2,spectral_entropy_cubed_log10_2,frequency_band_energy_squared_log10_2,frequency_band_energy_cubed_log10_2,dst_port_onehot_53,dst_port_onehot_80,dst_port_onehot_443
0.4051539012168933,0.620362331667024,62569,443,0.8571428571428571,0.0,0.8340663956566345,0.5348906847626227,0.0,False,True,True,False,False,False,False,False,False,0.16414968367126814,0.06650588472293326,0.38484942255134674,0.23874608511466125,3914879761,244950111766009,196249,86938307,0.7346938775510203,0.629737609329446,0.0,0.0,0.6956667523636496,0.5802322607221058,0.2861080446458274,0.15303652791670164,0.3401468350194993,0.4826497857586376,11.04404120899241,6.095824562432225,0.6190392084062235,0.0,0.6065355758270835,0.42845916336488554,0.15199093526102075,0.06438777670394978,0.3255914135493017,0.21409964630563286,22.088050453784728,33.132075680293944,12.187144635644655,18.280709321637815,0.5508309583796898,0.4884190259891592,0.0,0.0,0.5280760277113314,0.45757183669239593,0.25162063834057485,0.14239892154546296,3.4014683501949934,4.826497857586376,110.4404120899241,60.958245624322245,6.1903920840622355,0.0,6.065355758270835,4.284591633648855,1.5199093526102074,0.6438777670394978,3.255914135493017,2.1409964630563287,220.8805045378473,331.32075680293946,121.87144635644655,182.80709321637815,5.508309583796898,4.884190259891592,0.0,0.0,5.280760277113314,4.575718366923959,2.5162063834057484,1.4239892154546296,34.01468350194993,48.26497857586376,1104.404120899241,609.5824562432225,61.90392084062235,0.0,60.65355758270835,42.84591633648856,15.199093526102075,6.438777670394978,32.55914135493017,21.409964630563287,2208.8050453784726,3313.207568029394,1218.7144635644654,1828.0709321637814,55.083095837968976,48.84190259891592,0.0,0.0,52.80760277113315,45.757183669239595,25.162063834057484,14.239892154546297,0,0,1
0.5275590551181102,0.7412876526349436,59382,443,0.7857142857142857,0.0,0.1471958101503094,0.990756601983374,0.0,False,True,False,False,False,True,False,True,False,0.27831855663711325,0.1468294747613117,0.5495073839490248,0.4073430387531412,3526221924,209394110290968,196249,86938307,0.6173469387755102,0.48505830903790087,0.0,0.0,0.021666606525805925,0.003189233700773983,0.9815986443736417,0.9725253374111157,0.42367107260473685,0.5546248697890361,10.991763269102854,6.095824562432225,0.579818495252942,0.0,0.13732053861658208,0.6885147684796301,0.24554558673914756,0.13700115644192057,0.4379370636096098,0.34170355705338307,21.983492858533083,32.975239287374244,12.187144635644655,18.280709321637815,0.4807871146467634,0.39545403682918717,0.0,0.0,0.021435221854620545,0.0031841588819675713,0.6839039150858156,0.679314618984221,4.236710726047368,5.546248697890361,109.91763269102854,60.958245624322245,5.798184952529421,0.0,1.3732053861658209,6.885147684796301,2.4554558673914757,1.3700115644192057,4.379370636096098,3.4170355705338307,219.83492858533083,329.75239287374245,121.87144635644655,182.80709321637815,4.807871146467634,3.954540368291872,0.0,0.0,0.21435221854620545,0.03184158881967571,6.839039150858156,6.79314618984221,42.36710726047369,55.46248697890361,1099.1763269102855,609.5824562432225,57.9818495252942,0.0,13.732053861658208,68.85147684796301,24.554558673914755,13.700115644192056,43.79370636096098,34.17035570533831,2198.349285853308,3297.5239287374243,1218.7144635644654,1828.0709321637814,48.07871146467634,39.54540368291872,0.0,0.0,2.1435221854620545,0.31841588819675715,68.39039150858156,67.9314618984221,0,0,1
0.2261989978525411,0.485115935794268,65484,80,0.2857142857142857,0.0,0.8551924392708292,0.0317811293023628,0.0,False,True,False,False,True,False,False,False,False,0.0511659866294939,0.011573694899728038,0.23533747116154832,0.11416595754999108,4288154256,280805493299904,6400,512000,0.08163265306122448,0.02332361516034985,0.0,0.0,0.7313541081859909,0.6254485037503195,0.0010100401797335033,3.210021755269223e-05,0.20391913906715808,0.3954928404491935,11.089576387763504,4.394449154672439,0.251314428280906,0.0,0.6179884315254971,0.03128656055703886,0.049900011517616916,0.011507232015442797,0.21134418875357297,0.10810610487089158,22.179122234181666,33.2686833509227,8.764209507142004,13.146081857144738,0.07847161544149531,0.023055776299925796,0.0,0.0,0.5489038238377626,0.48578378000795963,0.0010095304323658309,3.2099702351774835e-05,2.039191390671581,3.954928404491935,110.89576387763503,43.94449154672439,2.51314428280906,0.0,6.179884315254971,0.31286560557038856,0.49900011517616916,0.11507232015442798,2.1134418875357297,1.0810610487089158,221.79122234181665,332.686833509227,87.64209507142004,131.4608185714474,0.784716154414953,0.23055776299925795,0.0,0.0,5.489038238377626,4.857837800079596,0.010095304323658308,0.00032099702351774835,20.391913906715807,39.54928404491935,1108.9576387763504,439.4449154672439,25.1314428280906,0.0,61.79884315254971,3.128656055703886,4.990001151761692,1.1507232015442797,21.134418875357298,10.810610487089157,2217.9122234181664,3326.86833509227,876.4209507142004,1314.6081857144738,7.847161544149531,2.3055776299925794,0.0,0.0,54.890382383776256,48.578378000795965,0.10095304323658309,0.0032099702351774837,0,1,0
0.5733715103793844,0.4509652837839836,51707,53,0.1428571428571429,0.0,0.1532200747128422,0.1699580083824291,0.0,False,False,False,True,False,False,False,False,False,0.3287548889147365,0.1884986872016492,0.20336968717836887,0.09171266869145309,2673613849,138244551290243,2809,148877,0.020408163265306135,0.0029154518950437348,0.0,0.0,0.02347639129500895,0.00359705442820919,0.028885724613321843,0.0049093602259634925,0.45322077570660485,0.37222904789837863,10.853367787403839,3.9889840465642745,0.13353139262452257,0.0,0.1425580944634452,0.15696785789416537,0.28424233000101407,0.17269090323327702,0.18512569417189126,0.08774771879061827,21.706696896073254,32.56004534354885,7.940939762327791,11.910882457588071,0.02020270731751947,0.0029112102074585343,0.0,0.0,0.02320505921419297,0.0035906005000529285,0.028476395887322703,0.004897348613894996,4.532207757066049,3.722290478983786,108.53367787403839,39.88984046564275,1.3353139262452256,0.0,1.425580944634452,1.5696785789416536,2.8424233000101404,1.7269090323327703,1.8512569417189126,0.8774771879061827,217.06696896073254,325.6004534354885,79.40939762327791,119.10882457588072,0.2020270731751947,0.029112102074585342,0.0,0.0,0.2320505921419297,0.03590600500052928,0.28476395887322703,0.04897348613894996,45.32207757066048,37.22290478983786,1085.3367787403838,398.89840465642743,13.353139262452258,0.0,14.25580944634452,15.696785789416538,28.424233000101406,17.269090323327703,18.512569417189127,8.774771879061827,2170.6696896073254,3256.004534354885,794.0939762327791,1191.088245758807,2.020270731751947,0.29112102074585344,0.0,0.0,2.320505921419297,0.35906005000529284,2.84763958873227,0.48973486138949957,1,0,0
0.651395848246242,0.8887398441895347,26915,53,0.7142857142857143,0.0,0.923915598757981,0.5520532009424409,0.0,True,False,False,True,False,False,False,True,False,0.4243165511124411,0.27639803973680843,0.7898585106500383,0.701978729686893,724417225,19497689610875,2809,148877,0.5102040816326531,0.3644314868804665,0.0,0.0,0.8536200336283186,0.7886728644815159,0.30476273667079506,0.16824524430709065,0.501620898916792,0.635909857589448,10.200476184308208,3.9889840465642745,0.5389965007326871,0.0,0.654362483691897,0.4395787001312752,0.3536920854149615,0.24404207964578653,0.5821365723989085,0.5317915328268474,20.400878063370534,30.601317092985223,7.940939762327791,11.910882457588071,0.41224479509354306,0.3107378487517069,0.0,0.0,0.6171405020342049,0.5814739283767565,0.2660212132648032,0.15550283180653976,5.01620898916792,6.35909857589448,102.00476184308208,39.88984046564275,5.389965007326872,0.0,6.54362483691897,4.395787001312752,3.536920854149615,2.4404207964578655,5.821365723989085,5.317915328268475,204.00878063370533,306.0131709298522,79.40939762327791,119.10882457588072,4.122447950935431,3.107378487517069,0.0,0.0,6.171405020342049,5.814739283767565,2.660212132648032,1.5550283180653977,50.162089891679194,63.5909857589448,1020.0476184308208,398.89840465642743,53.89965007326871,0.0,65.4362483691897,43.95787001312752,35.36920854149615,24.404207964578653,58.21365723989085,53.179153282684744,2040.0878063370535,3060.1317092985223,794.0939762327791,1191.088245758807,41.2244795093543,31.07378487517069,0.0,0.0,61.71405020342049,58.147392837675646,26.602121326480322,15.550283180653976,1,0,0
0.5683607730851825,0.207250279401885,2619,53,0.9285714285714284,0.0,0.113374691367702,0.582345905282907,0.0,True,False,True,False,False,False,False,False,False,0.32303396838198634,0.18359983600236016,0.042952678312159404,0.008901954581254323,6859161,17964142659,2809,148877,0.8622448979591834,0.8006559766763843,0.0,0.0,0.012853820642721682,0.0014572979482643674,0.33912675339976844,0.1974890762142413,0.4500309803385047,0.1883452772081285,7.8709295967551425,3.9889840465642745,0.6567795363890704,0.0,0.10739566556559364,0.45890849606620543,0.2799275600730454,0.16856050298557748,0.04205580424357962,0.008862565769257685,15.741095834805838,23.611643533578803,7.940939762327791,11.910882457588071,0.6217826943519742,0.5881510299999739,0.0,0.0,0.012771911440896714,0.001456237120112712,0.29201772496201184,0.18022692810202873,4.500309803385047,1.8834527720812848,78.70929596755143,39.88984046564275,6.567795363890704,0.0,1.0739566556559363,4.5890849606620545,2.7992756007304544,1.6856050298557748,0.4205580424357962,0.08862565769257685,157.4109583480584,236.11643533578803,79.40939762327791,119.10882457588072,6.217826943519742,5.881510299999739,0.0,0.0,0.12771911440896713,0.014562371201127121,2.920177249620118,1.8022692810202874,45.00309803385047,18.83452772081285,787.0929596755143,398.89840465642743,65.67795363890704,0.0,10.739566556559364,45.89084960662054,27.992756007304543,16.856050298557747,4.2055804243579615,0.8862565769257684,1574.1095834805838,2361.1643533578804,794.0939762327791,1191.088245758807,62.17826943519742,58.81510299999739,0.0,0.0,1.2771911440896713,0.1456237120112712,29.201772496201183,18.022692810202873,1,0,0
0.5719398711524696,0.3639081792853329,14582,53,0.7142857142857143,0.0,0.8744573929115154,0.7605478943211209,0.0,False,False,True,False,False,False,False,True,False,0.3271152162139035,0.1870902346133922,0.132429162950766,0.04819205557369392,212634724,3100639545368,2809,148877,0.5102040816326531,0.3644314868804665,0.0,0.0,0.7646757320176044,0.6686763470428189,0.5784330995562909,0.43992607587317634,0.4523104433724595,0.3103542399158713,9.587611745713565,3.9889840465642745,0.5389965007326871,0.0,0.6283192270936866,0.5656250641966972,0.2830075761582042,0.17150513178910742,0.12436502714791793,0.04706682824415043,19.175086345435652,28.762629511099448,7.940939762327791,11.910882457588071,0.41224479509354306,0.3107378487517069,0.0,0.0,0.5679669522699615,0.5120307055888199,0.4564326458284235,0.3645917760709785,4.523104433724595,3.103542399158713,95.87611745713565,39.88984046564275,5.389965007326872,0.0,6.2831922709368655,5.656250641966972,2.830075761582042,1.7150513178910742,1.2436502714791793,0.47066828244150427,191.75086345435653,287.6262951109945,79.40939762327791,119.10882457588072,4.122447950935431,3.107378487517069,0.0,0.0,5.679669522699616,5.120307055888199,4.564326458284235,3.645917760709785,45.231044337245955,31.03542399158713,958.7611745713565,398.89840465642743,53.89965007326871,0.0,62.83192270936866,56.562506419669724,28.30075761582042,17.150513178910742,12.436502714791793,4.706682824415043,1917.5086345435652,2876.262951109945,794.0939762327791,1191.088245758807,41.2244795093543,31.07378487517069,0.0,0.0,56.79669522699615,51.20307055888199,45.64326458284235,36.45917760709785,1,0,0
0.1732283464566929,0.0753350090678578,5724,443,0.4285714285714286,0.0,0.5417473564287594,0.1750546539881762,0.0,False,False,True,False,True,False,False,False,True,0.030008060016120032,0.005198246616965675,0.005675363591254217,0.0004275535676105264,32764176,187542143424,196249,86938307,0.18367346938775514,0.07871720116618078,0.0,0.0,0.29349019819754923,0.15899753901127495,0.030644131882920096,0.005364397903532617,0.1597592194868678,0.07263224937330053,8.65259782842244,6.095824562432225,0.3566749439387324,0.0,0.4329164202317664,0.16131466054686872,0.029566627469296267,0.005184782373170085,0.0056593193911306005,0.0004274621926282117,17.304846311873824,25.957269422034358,12.187144635644655,18.280709321637815,0.16862271243579272,0.0757725584723302,0.0,0.0,0.257344144878513,0.14755544098286247,0.03018397753885404,0.005350060771630328,1.597592194868678,0.7263224937330053,86.52597828422441,60.958245624322245,3.566749439387324,0.0,4.329164202317664,1.6131466054686872,0.2956662746929627,0.05184782373170085,0.056593193911306,0.004274621926282117,173.04846311873825,259.5726942203436,121.87144635644655,182.80709321637815,1.6862271243579272,0.7577255847233021,0.0,0.0,2.57344144878513,1.4755544098286246,0.3018397753885404,0.05350060771630327,15.97592194868678,7.263224937330053,865.259782842244,609.5824562432225,35.66749439387324,0.0,43.29164202317664,16.13146605468687,2.9566627469296267,0.5184782373170085,0.5659319391130601,0.04274621926282117,1730.4846311873823,2595.726942203436,1218.7144635644654,1828.0709321637814,16.862271243579272,7.577255847233021,0.0,0.0,25.734414487851296,14.755544098286247,3.0183977538854037,0.5350060771630327,0,0,1
0.9677881173944164,0.4934608409619139,28474,443,0.0714285714285714,0.0,0.3306550432576598,0.0239060865817436,0.0,False,False,False,False,False,False,True,False,False,0.9366138401698287,0.9064437451035133,0.2435036015628393,0.12015949200445349,810768676,23085827280424,196249,86938307,0.005102040816326526,0.000364431486880466,0.0,0.0,0.10933275763172488,0.03615142770419723,0.0005715009756538215,1.3662351805531198e-05,0.6769101289082838,0.4010961386864392,10.256781788315383,6.095824562432225,0.06899287148695142,0.0,0.28567133471614853,0.02362481008896776,0.660941004802943,0.6452395929845312,0.21793288056821714,0.11347107874398145,20.51349333958078,30.770240007521117,12.187144635644655,18.280709321637815,0.005089069507471228,0.0003643650978551749,0.0,0.0,0.10375871532893136,0.035513298893762785,0.0005713377311644358,1.366225847636514e-05,6.769101289082839,4.010961386864392,102.56781788315382,60.958245624322245,0.6899287148695142,0.0,2.8567133471614854,0.2362481008896776,6.609410048029431,6.452395929845311,2.1793288056821716,1.1347107874398146,205.1349333958078,307.7024000752112,121.87144635644655,182.80709321637815,0.05089069507471228,0.0036436509785517488,0.0,0.0,1.0375871532893135,0.35513298893762785,0.005713377311644358,0.0001366225847636514,67.69101289082839,40.10961386864392,1025.6781788315384,609.5824562432225,6.899287148695142,0.0,28.567133471614852,2.362481008896776,66.0941004802943,64.52395929845312,21.793288056821712,11.347107874398144,2051.349333958078,3077.0240007521115,1218.7144635644654,1828.0709321637814,0.5089069507471228,0.03643650978551749,0.0,0.0,10.375871532893136,3.5513298893762784,0.05713377311644358,0.0013662258476365141,0,0,1
0.364352183249821,0.434361652894239,22620,443,0.5714285714285714,0.0,0.0567887132502287,0.1722458877063803,0.0,False,True,False,True,False,True,False,False,False,0.13275251343891115,0.04836866810336848,0.18867004550501537,0.08195103281718977,511664400,11573848728000,196249,86938307,0.32653061224489793,0.1865889212827988,0.0,0.0,0.0032249579526167013,0.00018314121241519448,0.02966864583175897,0.005110302238337524,0.3106797249571855,0.36071990905170725,10.026633957357836,6.095824562432225,0.4519851237430572,0.0,0.0552347940499342,0.1589214709467545,0.1246505234449363,0.04723530657926156,0.17283507331368012,0.07876592322384854,20.05317950129463,30.079769249010422,12.187144635644655,18.280709321637815,0.28256697178501045,0.17108273827665513,0.0,0.0,0.0032197689289809096,0.00018312444411057688,0.029237047408047043,0.005097288959550035,3.106797249571855,3.6071990905170725,100.26633957357836,60.958245624322245,4.519851237430572,0.0,0.552347940499342,1.5892147094675448,1.246505234449363,0.4723530657926156,1.728350733136801,0.7876592322384854,200.5317950129463,300.7976924901042,121.87144635644655,182.80709321637815,2.8256697178501042,1.7108273827665512,0.0,0.0,0.032197689289809095,0.0018312444411057688,0.29237047408047045,0.05097288959550035,31.06797249571855,36.07199090517072,1002.6633957357836,609.5824562432225,45.19851237430572,0.0,5.52347940499342,15.89214709467545,12.46505234449363,4.7235306579261565,17.28350733136801,7.8765923223848535,2005.3179501294628,3007.9769249010424,1218.7144635644654,1828.0709321637814,28.256697178501046,17.108273827665514,0.0,0.0,0.32197689289809095,0.01831244441105769,2.923704740804704,0.5097288959550035,0,0,1
